index, img_id, is_valid, scale, proc_id, file_name, pos, angle_deg, overlap_pixels_prev, overlap_pixels_next, packet_array_count,tag, c_packet, c_track, c_imc,root_bucket, next_bucket, next, bucket_id, pkg_index, packet_id, from_proc_id, is_center,pkg_row_start, pkg_row_end, pkg_col_start, pkg_col_end, img_row_start, img_col_start, img_row_count, img_col_count 
93,94,1,1,6,,0,-173.939,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,3,1,1309,6,0,1775,1998,1617,1711,0,0,224,95
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,4,0,1673,6,1,108,331,0,128,0,95,224,129
94,95,1,1,6,,0,-175.945,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,4,0,1675,6,1,145,368,156,379,0,0,224,224
95,96,1,1,6,,0,157.82,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,4,0,1701,6,1,1010,1233,751,974,0,0,224,224
96,97,1,1,6,,0,94.344,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,4,0,1765,6,1,283,506,224,447,0,0,224,224
97,98,1,1,5,,0,93.4095,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,4,0,1766,5,1,130,353,1133,1356,0,0,224,224
98,99,1,1,6,,0,91.558,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,4,0,1767,6,1,2208,2430,1362,1585,0,0,223,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,4,1,1768,5,0,0,0,1362,1585,223,0,1,224
99,100,1,1,5,,0,90.8237,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,4,0,1768,5,1,1568,1791,1274,1497,0,0,224,224
100,101,1,1,6,,0,89.8382,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,4,0,1769,6,1,1537,1760,1390,1613,0,0,224,224
101,102,1,1,6,,0,89.9507,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,4,0,1769,6,1,1265,1488,1275,1498,0,0,224,224
102,103,1,1,6,,0,88.4628,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,4,0,1771,6,1,27,250,1153,1376,0,0,224,224
103,104,1,1,5,,0,75.0806,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,3,1,1422,5,0,401,624,1628,1711,0,0,224,84
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,4,0,1784,5,1,1030,1253,0,139,0,84,224,140
104,105,1,1,5,,0,-19.1859,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,1878,5,1,1714,1937,418,641,0,0,224,224
105,106,1,1,5,,0,-37.2524,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,1896,5,1,1792,2015,1417,1640,0,0,224,224
106,107,1,1,5,,0,-57.5146,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,5,0,1916,5,1,2308,2430,792,1015,0,0,123,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,1,1917,6,0,0,100,792,1015,123,0,101,224
107,108,1,1,6,,0,-143.966,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2003,6,1,239,462,37,260,0,0,224,224
108,109,1,1,5,,0,-146.947,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2006,5,1,159,382,111,334,0,0,224,224
109,110,1,1,5,,0,-165.855,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2024,5,1,2170,2393,664,887,0,0,224,224
110,111,1,1,6,,0,-166.573,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2025,6,1,1476,1699,1365,1588,0,0,224,224
111,112,1,1,5,,0,-167.519,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2026,5,1,1336,1559,1446,1669,0,0,224,224
112,113,1,1,5,,0,-167.449,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2026,5,1,1166,1389,973,1196,0,0,224,224
113,114,1,1,6,,0,-172.469,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2031,6,1,1157,1380,55,278,0,0,224,224
114,115,1,1,5,,0,-173.94,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,5,0,2032,5,1,2283,2430,1327,1550,0,0,148,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,1,2033,6,0,0,75,1327,1550,148,0,76,224
115,116,1,1,6,,0,-176.199,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2035,6,1,455,678,1218,1441,0,0,224,224
116,117,1,1,5,,0,94.1768,0,0,2,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,4,1,1765,6,0,690,913,1618,1711,0,0,224,94
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,5,0,2124,5,1,744,967,0,129,0,94,224,130
117,118,1,1,6,,0,93.4441,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2125,6,1,82,305,1273,1496,0,0,224,224
118,119,1,1,6,,0,92.7619,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2125,6,1,1727,1950,1232,1455,0,0,224,224
119,120,1,1,6,,0,87.2566,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2131,6,1,431,654,1215,1438,0,0,224,224
120,121,1,1,6,,0,84.584,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2133,6,1,2018,2241,97,320,0,0,224,224
121,122,1,1,5,,0,83.8373,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2134,5,1,1390,1613,361,584,0,0,224,224
122,123,1,1,5,,0,75.4447,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2142,5,1,2196,2419,123,346,0,0,224,224
123,124,1,1,6,,0,75.0812,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,5,0,2143,6,1,642,865,1338,1561,0,0,224,224
124,125,1,1,6,,0,2.32361,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2215,6,1,897,1120,934,1157,0,0,224,224
125,126,1,1,5,,0,-8.48407,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2226,5,1,156,379,1091,1314,0,0,224,224
126,127,1,1,6,,0,-14.2664,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,5,1,1873,6,0,1923,2146,1605,1711,0,0,224,107
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,6,0,2231,6,1,1907,2130,0,116,0,107,224,117
127,128,1,1,6,,0,-50.6804,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2267,6,1,1898,2121,751,974,0,0,224,224
128,129,1,1,6,,0,-135.925,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,6,0,2351,6,1,2253,2430,421,644,0,0,178,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,1,2352,5,0,0,45,421,644,178,0,46,224
129,130,1,1,6,,0,-143.967,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2359,6,1,2089,2312,1459,1682,0,0,224,224
130,131,1,1,5,,0,-146.948,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,1,-1,6,0,2362,5,1,1940,2163,1533,1711,0,0,224,179
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,1,2716,5,0,270,493,0,44,0,179,224,45
131,132,1,1,5,,0,-164.597,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2380,5,1,495,718,1198,1421,0,0,224,224
132,133,1,1,5,,0,-168.438,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,0,6,1,2383,6,0,2412,2430,1232,1455,0,0,19,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,6,0,2384,5,1,0,204,1232,1455,19,0,205,224
133,134,1,1,5,,0,-168.953,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2384,5,1,1213,1436,578,801,0,0,224,224
134,135,1,1,6,,0,-172.305,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2387,6,1,1953,2176,546,769,0,0,224,224
135,136,1,1,5,,0,-172.468,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,0,6,1,2387,6,0,2348,2430,1477,1700,0,0,83,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,6,0,2388,5,1,0,140,1477,1700,83,0,141,224
136,137,1,1,6,,0,179.694,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2395,6,1,1680,1903,962,1185,0,0,224,224
137,138,1,1,5,,0,158.466,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2416,5,1,1491,1714,446,669,0,0,224,224
138,139,1,1,6,,0,94.1758,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,6,0,2479,6,1,2210,2430,1328,1551,0,0,221,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,1,2480,5,0,0,2,1328,1551,221,0,3,224
139,140,1,1,5,,0,93.4964,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2480,5,1,1403,1626,728,951,0,0,224,224
140,141,1,1,6,,0,88.7173,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2485,6,1,678,901,978,1201,0,0,224,224
141,142,1,1,6,,0,88.2931,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2485,6,1,1690,1913,682,905,0,0,224,224
142,143,1,1,5,,0,87.5931,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2486,5,1,935,1158,874,1097,0,0,224,224
143,144,1,1,5,,0,87.2265,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2486,5,1,1811,2034,20,243,0,0,224,224
144,145,1,1,5,,0,85.7388,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2488,5,1,506,729,816,1039,0,0,224,224
145,146,1,1,6,,0,84.5859,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,1,-1,6,0,2489,6,1,831,1054,1519,1711,0,0,224,193
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,1,2841,6,0,1054,1277,0,30,0,193,224,31
146,147,1,1,5,,0,75.4454,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,1,-1,6,0,2498,5,1,798,1021,1544,1711,0,0,224,168
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,1,2850,5,0,810,1033,0,55,0,168,224,56
147,148,1,1,5,,0,75.1953,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2498,5,1,1396,1619,464,687,0,0,224,224
148,149,1,1,5,,0,75.1637,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2498,5,1,1470,1693,237,460,0,0,224,224
149,150,1,1,5,,0,72.9,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2500,5,1,2018,2241,266,489,0,0,224,224
150,151,1,1,6,,0,69.976,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,6,0,2503,6,1,1709,1932,549,772,0,0,224,224
151,152,1,1,6,,0,68.3738,0,0,3,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,2,5,1,2149,6,0,2234,2430,1615,1711,0,0,197,97
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,5,2,2150,5,0,0,26,1615,1711,197,0,27,97
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,6,0,2505,6,1,674,897,0,126,0,97,224,127
152,153,1,1,6,,0,7.10783,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2565,6,1,1003,1226,1164,1387,0,0,224,224
153,154,1,1,5,,0,6.25318,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2566,5,1,604,827,671,894,0,0,224,224
154,155,1,1,5,,0,-10.707,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2582,5,1,2115,2338,1177,1400,0,0,224,224
155,156,1,1,6,,0,-13.377,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2585,6,1,1180,1403,563,786,0,0,224,224
156,157,1,1,5,,0,-14.2673,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2586,5,1,869,1092,1314,1537,0,0,224,224
157,158,1,1,5,,0,-37.2592,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2608,5,1,2118,2341,37,260,0,0,224,224
158,159,1,1,6,,0,-40.3389,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2611,6,1,2154,2377,41,264,0,0,224,224
159,160,1,1,5,,0,-44.7036,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2616,5,1,384,607,706,929,0,0,224,224
160,161,1,1,6,,0,-48.5132,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2619,6,1,2160,2383,1227,1450,0,0,224,224
161,162,1,1,6,,0,-158.437,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2727,6,1,811,1034,427,650,0,0,224,224
162,163,1,1,6,,0,-162.724,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2731,6,1,1264,1487,918,1141,0,0,224,224
163,164,1,1,5,,0,-166.099,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2734,5,1,1987,2210,275,498,0,0,224,224
164,165,1,1,6,,0,-168.346,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2737,6,1,28,251,1093,1316,0,0,224,224
165,166,1,1,5,,0,92.006,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2834,5,1,502,725,168,391,0,0,224,224
166,167,1,1,5,,0,89.357,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2836,5,1,1912,2135,158,381,0,0,224,224
167,168,1,1,5,,0,87.2257,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2838,5,1,2098,2321,1443,1666,0,0,224,224
168,169,1,1,5,,0,85.0843,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,7,0,2840,5,1,2306,2430,615,838,0,0,125,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,1,2841,6,0,0,98,615,838,125,0,99,224
169,170,1,1,5,,0,81.7996,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2844,5,1,361,584,571,794,0,0,224,224
170,171,1,1,6,,0,80.1758,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2845,6,1,1769,1992,542,765,0,0,224,224
171,172,1,1,5,,0,79.0418,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2846,5,1,2022,2245,55,278,0,0,224,224
172,173,1,1,5,,0,75.4015,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2850,5,1,915,1138,190,413,0,0,224,224
173,174,1,1,6,,0,72.4996,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2853,6,1,490,713,628,851,0,0,224,224
174,175,1,1,5,,0,71.6524,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2854,5,1,66,289,12,235,0,0,224,224
175,176,1,1,6,,0,68.3745,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2857,6,1,526,749,1325,1548,0,0,224,224
176,177,1,1,6,,0,65.8248,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2859,6,1,1694,1917,6,229,0,0,224,224
177,178,1,1,5,,0,62.9843,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2862,5,1,1118,1341,104,327,0,0,224,224
178,179,1,1,5,,0,59.3105,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2866,5,1,87,310,820,1043,0,0,224,224
179,180,1,1,5,,0,57.1643,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,7,0,2868,5,1,301,524,85,308,0,0,224,224
180,181,1,1,6,,0,-16.2404,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,8,0,2939,6,1,1037,1260,647,870,0,0,224,224
181,182,1,1,6,,0,-37.259,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,8,0,2959,6,1,1962,2185,1459,1682,0,0,224,224
182,183,1,1,6,,0,-38.8807,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,8,0,2961,6,1,923,1146,1275,1498,0,0,224,224
183,184,1,1,5,,0,-40.3388,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,8,0,2962,5,1,1927,2150,1463,1686,0,0,224,224
184,185,1,1,5,,0,-42.0292,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,8,0,2964,5,1,1047,1270,595,818,0,0,224,224
185,186,1,1,5,,0,-164.276,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,8,0,3082,5,1,1863,2086,571,794,0,0,224,224
186,187,1,1,6,,0,-165.043,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,8,0,3083,6,1,1233,1456,393,616,0,0,224,224
187,188,1,1,5,,0,-167.685,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,8,0,3086,5,1,154,377,967,1190,0,0,224,224
188,189,1,1,5,,0,-168.248,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
